taxon_oid	Domain	Status	Phylum	Class	Order	Family	Genus	Species	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Strain	Proposal GOLD ID	Bioproject Accession	Biotic Relationships	Genome Size	Gene Count	Scaffold Count	GC Count	Coding Base Count	N50
2519899697	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	hyorhinis	634996	0	0	BTS7	Gi21326	PRJNA183035	Free living	806507	760	24	207894	735484	45527
2540341221	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	imitans	1399794	0	0	ATCC 51306	Gi15347	PRJNA218800		924460	781	25	281651	832891	99783
2561511077	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	iners	1408464	0	0	ATCC 19705	Gi0051630	PRJNA223089		767866	646	28	216471	696706	43698
649633074	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	leachii	880447	60849	27715	PG50	Gc01560	PRJNA27715	Free living	1008951	922	1	239631	907331	1008951
651053046	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	leachii	866629	162031	50599	99/014/6	Gc01894	PRJEA50599	Free living	1017232	942	1	240751	914117	1017232
2558309105	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	leonicaptivi	1448135	0	0	ATCC 49890	Gi15349	PRJNA234423		901123	821	80	222690	821530	18804
637000180	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	mobile	267748	58077	10697	163K	Gc00188	PRJNA10697	Free living	777079	669	1	193891	711696	777079
2558309109	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	molare	1448132	0	0	ATCC 27746	Gi15354	PRJNA234404		842941	744	24	209180	784458	69036
646862336	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	mycoides	436113	0	19245	GM12	Gc01084	PRJNA19245	Free living	1089202	870	1	260577	954288	1089202
650716063	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	mycoides	862259	66189	50391	95010	Gc01850	PRJEA50391	Free living	1155838	959	2	275372	1055293	1153998
648231714	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	mycoides	865867	0	27713	Gladysdale	Gc01333	PRJNA27713	Free living	1193808	1134	1	285929	1044286	1193808
637000181	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	mycoides	272632	58031	10616	PG1	Gc00170	PRJNA10616	Free living	1211703	1061	1	290393	1000601	1211703
2523533589	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	orale	1266996	0	0	CH 19299	Gi21327	PRJNA183029		710549	637	21	180215	657795	43028
2513237366	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	ovipneumoniae	997765	79051	63641	SC01	Gi09184	PRJNA63641	Free living	1020200	756	37	294371	883633	55713
637000182	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	penetrans	272633	57729	176	HF-2	Gc00110	PRJNA176	Free living	1358633	1075	1	349407	1211006	1358633
2521172699	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	pneumoniae	1238993	0	0	M129-B7	Gc02479	PRJNA176548	Free living	816373	693	1	326621	715237	816373
2511231209	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	pneumoniae	1112856	0	78181	309	Gc02104	PRJDB8	Symbiotic	817176	749	1	326700	727888	817176
637000183	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	pneumoniae	272634	57709	99	M129	Gc00005	PRJNA99	Free living	816394	733	1	326623	725387	816394
2561511078	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	primatum	1408468	0	0	ATCC 25948	Gi0051634	PRJNA223080		902769	829	63	249316	825239	26072
637000184	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	pulmonis	272635	61569	100	UAB CTIP	Gc00055	PRJNA100	Free living	963879	820	1	256744	875608	963879
2511231058	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	putrefaciens	743965	72481	46453	KS1	Gc01928	PRJNA46453	Free living	832603	724	1	224297	743856	832603
2534682365	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	salivarium	1266997	0	0	PG 20	Gi21328	PRJNA183034	Free living	713526	666	17	188638	669968	131482
2561511095	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	simbae	1408469	0	0	ATCC 49888	Gi15359	PRJNA223019		852572	712	12	270940	798683	122401
2556921098	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	spumans	1408470	0	0	ATCC 19526	Gi0051635	PRJNA223083		835846	721	28	226638	758503	46774
637000185	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	synoviae	262723	58061	10676	53	Gc00282	PRJNA10676	Free living	799476	732	1	227812	738038	799476
2519899698	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	synoviae	1267001	0	0	WVU 1853	Gi21329	PRJNA183042		741752	704	43	206636	679278	46418
2556921633	Bacteria	Permanent Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	testudinis	1408471	0	0	ATCC 43263	Gi0051636	PRJNA223078		1325910	1142	38	418301	1171694	54616
2531839521	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	unclassified	1179777	0	0	G5847	Gi23568	PRJNA175935		1017042	907	88	245303	934199	32956
637000332	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	parvum	273119	57711	101	ATCC 700970	Gc00038	PRJNA101	Free living	751719	655	1	191686	697297	751719
641522658	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	parvum	505682	58887	19087	sv 3, ATCC 27815	Gc00742	PRJNA19087	Free living	751679	642	1	191652	698719	751679
641736107	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	parvum	515609	54873	20185	U26, sv 14, ATCC 33697	Gi01881	PRJNA20185	Free living	749965	595	8	191742	637556	453826
641736200	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	parvum	519851	54747	19413	ATCC 27818	Gi01766			772971	619	5	199446	672241	583111
641736108	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	parvum	515608	54875	20245	sv 1, ATCC 27813	Gi01764	PRJNA20245	Free living	753674	609	12	191378	658473	734075
643348586	Bacteria	Finished	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	565575	59011	20247	Western, sv 10, ATCC 33699	Gc00868	PRJNA20247	Free living	874478	679	1	225390	794901	874478
645951877	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	515611	54877	20405	U38, sv 13, ATCC 33698	Gi01774	PRJNA20405	Free living	846596	653	5	219848	736904	528786
645951878	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	550747	54753	19419	U24, sv 12, ATCC 33696	Gi01773	PRJNA19419	Free living	844514	651	5	218595	722101	656806
645951875	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	550748	54647	19091	58, sv 4	Gi01769	PRJNA19091	Free living	835413	647	4	215223	680689	525806
645951876	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	626096	54915	20687	23, sv 2	Gi01767	PRJNA20687	Free living	870038	699	9	225328	801272	860795
645951871	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	550773	54651	19095	Vancouver, sv 9	Gi01775	PRJNA19095	Free living	947165	701	10	247735	781275	121500
645951874	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	518603	54749	19415	sv 5, ATCC 27817	Gi01768	PRJNA19415	Free living	884046	672	18	229866	728761	170698
645951879	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	526347	54751	19417	K2, sv 11, ATCC 33695	Gi01771	PRJNA19417	Free living	886725	651	9	231125	770326	521825
645951873	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	519849	54649	19093	Co, sv 7, ATCC 27819	Gi01770	PRJNA19093	Free living	900469	658	20	235531	767036	300153
645951872	Bacteria	Draft	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	urealyticum	626095	54645	19089	T 960, sv 8	Gi01772	PRJNA19089	Free living	881828	708	2	227600	814394	873729
646564503	Bacteria	Finished	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	colombiense	572547	47083	32587	ALA-1, DSM 12261	Gc01257	PRJNA32587	Free living	1980592	1971	1	897344	1832759	1980592
2541046969	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	mobile	1304875	0	0	DSM 12262	Gi13990	PRJNA195827	Free living	2105968	2031	5	921668	1951322	1378308
2502790015	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminomonas	paucivorans	584708	60577	33371	GLU-3, DSM 12260	Gi02542	PRJNA33371	Free living	2630120	2494	1	1777554	2436775	2630120
2509601011	Bacteria	Finished	Synergistetes	Synergistia	Synergistales	Synergistaceae	Anaerobaculum	mobile	891968	0	53351	NGA, DSM 13181	Gc02248	PRJNA53351	Free living	2160700	2109	1	1036446	2008636	2160700
2510065052	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	evryensis	866499	0	50613	158, DSM 19522	Gi04012	PRJNA50613	Free living	3488464	3142	1	1951857	3104994	3488464
2501533205	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Dethiosulfovibrio	peptidovorans	469381	54917	20741	SEBR 4207, DSM 11002	Gi09041	PRJNA20741	Free living	2576359	2517	3	1401945	2391482	2567436
645951855	Bacteria	Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	anthropi	645512	55753	33111	E3_33 E1	Gi04143	PRJNA33111	Free living	1786558	1893	37	1053650	1638070	155209
2508501103	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	anthropi	885272	0	63635	ADV 126, DSM 22815	Gi09183	PRJNA63635	Free living	1675934	1587	1	997183	1528906	1675934
647000302	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	piscolens	352165	42959	34581	W5455, JCVIHMP089	Gi03844	PRJNA34581	Free living	2562014	2815	140	1533128	2302264	37387
2513237299	Bacteria	Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	unclassified	457415	80429	39419	3_1_syn1	Gi04560	PRJNA39419	Free living	3281561	3023	65	1839879	2889020	110073
646311961	Bacteria	Finished	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	acidaminovorans	525903	41925	29531	Su883, DSM 6589	Gc01091	PRJNA29531	Free living	1848474	1828	1	1179189	1741817	1848474
2508501068	Bacteria	Permanent Draft	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	velox	108007	80703	65505	Z-9701, DSM 12556	Gi05367	PRJNA65505	Free living	1880838	1810	1	1105498	1736756	1880838
2505119043	Bacteria	Finished	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermovirga	lienii	580340	77129	33163	Cas60314, DSM 17291	Gc02016	PRJNA33163	Free living	1999646	1973	2	941059	1872128	1967774
2545555860	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	alvinipulli	1408430	0	0	ATCC 51933	Gi22386	PRJNA223014		3420763	3279	22	916579	3045421	342358
643692010	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	hyodysenteriae	565034	59291	31263	WA1, ATCC 49526	Gc00965	PRJNA31263	Free living	3036634	2679	2	819913	2639808	3000694
2519899693	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	hyodysenteriae	1266923	0	0	B78	Gi21317	PRJNA183036		3050489	2722	46	822925	2661430	529296
2519899694	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	innocens	1267004	0	0	B256	Gi21318	PRJNA183045		3281611	3029	130	910021	2843614	52799
2511231202	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	intermedia	1045858	158369	68051	PWS/A	Gc01922	PRJNA68051		3308048	2926	2	900204	2832818	3304788
646564514	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	murdochii	526224	48819	29543	56-150, DSM 12563	Gc01276	PRJNA29543	Free living	3241804	2893	1	899647	2827746	3241804
2526164716	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	pilosicoli	1161918	0	0	WesB	Gi16845	PRJEA89437		2889522	2679	1	793128	2534949	2889522
2521172718	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	pilosicoli	1042417	0	0	P43/6/78	Gc02462	PRJNA67875	Symbiotic	2555556	2244	1	713443	2095578	2555556
2519103103	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	pilosicoli	1133568	0	0	B2904	Gc02316	PRJNA80999		2765477	2695	1	768440	2447377	2765477
648028009	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Brachyspiraceae	Brachyspira	pilosicoli	759914	50609	48097	95/1000	Gc01323	PRJNA48097	Symbiotic	2586443	2335	1	721540	2300356	2586443
2506783010	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptonema	illini	929563	82715	60435	3055, DSM 21528	Gi04604	PRJNA60435	Free living	4522760	4277	3	2453341	4144894	4325094
2541047039	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	meyeri	1218585	0	0	Veldrot Semarang 173	Gi21802	PRJNA177157		4103611	4002	31	1564993	3802873	1020193
2531839660	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	meyeri	1193051	0	0	Went 5	Gi17985	PRJNA167225		4188061	4010	7	1592593	3870023	2478877
2529293154	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	terpstrae	1257025	0	0	LT 11-33	Gi21945	PRJNA178717		4092188	3931	23	1563744	3777748	372285
2531839092	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Leptospira	wolbachii	1218599	0	0	CDC	Gi23922	PRJNA177156		4081981	3955	25	1598161	3756249	2540234
2511231150	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	afzelii	390236	159867	68149	PKo	Gc01916	PRJNA68149	Free living	1404288	1495	18	391820	1241514	903609
2521172721	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	afzelii	1239934	0	0	HLJ01	Gc02476	PRJNA176667		905471	928	1	256432	837929	905471
637000036	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	224326	57581	3	B31	Gc00012	PRJNA3	Free living	1519856	1690	22	428126	1311595	910724
650377914	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	521007	161241	29357	N40	Gc01393	PRJNA29357		1339539	1280	17	378656	1147793	902191
2511231103	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	521010	71231	29363	DN127	Gc01910	PRJNA29363	Free living	1403443	1519	17	397670	1245766	900755
643348517	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	445985	59429	19839	ZS7	Gc01432	PRJNA19839	Free living	1345494	1275	15	380330	1111998	906707
650377913	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	521008	161197	29359	JD1	Gc01392	PRJNA29359		1531091	1496	21	433739	1294286	922801
642791629	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	498736	55057	28623	80a	Gi02081	PRJNA28623	Free living	1798358	2025	252	510738	1497889	35820
2529292813	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	burgdorferi	747491	0	0	CA8	Gi06438	PRJNA46689	Free living	903130	867	7	257641	845400	190374
2545555866	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	coriaceae	1408429	0	0	ATCC 43381	Gi22379	PRJNA223124		1575698	1548	55	459526	1350168	206849
2518645569	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	crocidurae	1155096	0	0	Achema	Gc02310	PRJNA85135		1528893	1505	40	405815	1232543	919477
643348518	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	duttonii	412419	58791	18231	Ly	Gc00861	PRJNA18231	Free living	1574881	1340	17	441149	1269287	931674
643692009	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	garinii	290434	58125	12554	PBi, OspA	Gc00211	PRJNA12554	Free living	1230533	1311	4	344838	1083905	904246
2518645579	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	garinii	1234596	0	0	NMJW1	Gc02345	PRJNA175615		902789	849	1	256275	843375	902789
642979365	Bacteria	Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	garinii	519049	55149	29573	Far04	Gi03113	PRJNA29573	Free living	889112	898	33	251898	833326	73980
643348519	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	recurrentis	412418	58793	18233	A1	Gc00860	PRJNA18233	Free living	1242163	1025	8	341912	998511	930981
642555109	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Borrelia	turicatae	314724	58311	13597	9.10E+136	Gc00791	PRJNA13597		917330	853	1	267117	866298	917330
2503904012	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	coccoides	760011	66331	48121	SPN1, DSM 17374	Gc01739	PRJNA48121	Free living	2227296	1924	1	1126077	2021581	2227296
650377973	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	globosa	158189	63633	47953	Buddy	Gc01664	PRJNA47953	Free living	3316466	3121	1	1620901	3070340	3316466
2508501070	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	pleomorpha	158190	82365	50049	Grapes	Gc02042	PRJNA50049	Free living	3590853	3283	1	1658877	3267331	3590853
2509276057	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	africana	889378	81779	52939	Z-7692, DSM 8902	Gc02193	PRJNA52939	Free living	3285855	2874	1	1898112	3102500	3285855
2515154091	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	alkalica	942938	0	0	DSM 8900	Gi05837	PRJNA169743	Free living	3358314	2938	71	2022866	3097730	145061
2518645589	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	bajacaliforniensis	1123274	0	0	DSM 16054	Gi11923	PRJNA181375	Free living	4576607	4325	75	2249364	4289191	176769
2526164518	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	cellobiosiphila	1123275	0	0	DSM 17781	Gi11924	PRJNA195812		3951904	3731	30	1461233	3636672	394611
648028052	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	smaragdinae	573413	51369	32637	SEBR 4228, DSM 11293	Gc01334	PRJNA32637	Free living	4653970	4363	1	2278823	4358145	4653970
2506381022	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	thermophila	869211	162041	50823	Z-1203, DSM 6578	Gc01897	PRJNA50823	Free living	2560222	2350	1	1559644	2421345	2560222
648028053	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	thermophila	665571	53037	39877	DSM 6192	Gc01376	PRJNA39877	Free living	2472645	2255	1	1530010	2326152	2472645
2556921662	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	unclassified	1307761	0	0	L21-RPul-D2	Gc0064581	PRJNA227794		3782798	3500	1	1961772	3435593	3782798
650716099	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	azotonutricium	545695	67365	30191	ZAS-9	Gc01785	PRJNA30191	Symbiotic	3855671	3529	1	1920026	3502526	3855671
650716100	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	brennaborense	906968	66607	53887	DD5/3, DSM 12168	Gc01749	PRJNA53887	Free living	3055580	2648	1	1572797	2803274	3055580
2524614681	Bacteria	Permanent Draft	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	bryantii	877418	0	0	NK4A124	Gi22306	PRJNA185719		3309485	2922	28	1331066	3069432	220528
2505679006	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	caldaria	744872	68753	46527	H1, DSM 7334	Gc01874	PRJNA46527	Free living	3239340	2928	1	1476358	3024852	3239340
637000327	Bacteria	Finished	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	denticola	243275	57583	4	ATCC 35405	Gc00174	PRJNA4	Free living	2843201	2840	1	1076827	2630443	2843201
